epoch,global_step,optimizer_update_step,L_total,L_v0_5,L_K,L_generator,L_multi,L_rec,L_forecast,L_var,L_stability,L_mass,L_operator,L_JEPA_one,L_JEPA_multi,val_rollout,val_jepa,tau,epoch_time,samples_per_sec,peak_gpu_memory
60,7140,7140,0.00017452503901921093,0.00016435259877994814,1.7294249975565381e-07,6.706149392932526e-05,1.4566635397227762e-05,1.2580015804839108e-05,2.1276005335729912e-05,0.0,2.2592775532261864e-07,8.73760043136658e-07,3.775268626346135e-07,3.446397244665099e-06,6.726042832187935e-06,4.331283520774118e-05,1.6120474057450858e-05,0.9991999103541013,28.6501354619395,131.9365489570397,2971379200
61,7259,7259,0.0005044764111670985,0.00046346964654586615,1.8040472251635388e-07,7.038276191990547e-05,1.509272605333189e-05,8.410661123759512e-05,9.490191065225868e-05,0.0,2.584103050679461e-07,2.1221648988358014e-05,2.169082105706727e-06,1.882004505238944e-05,2.2186716233066617e-05,0.0003248410099851234,0.00015804029784963598,0.9992532496638279,29.25690652395133,129.20026240318614,2970682880
62,7378,7378,0.000974669830384541,0.000914672298111125,2.1267626542404677e-07,8.84054045802076e-05,1.7526648968221648e-05,0.0001883223106988851,0.00020434575332233204,0.0,4.797434759693507e-07,2.31720271049848e-05,4.912055961629343e-06,2.8232310454114144e-05,3.1765226351376565e-05,2.9291745643907537e-05,1.1275408711039096e-05,0.9993065889735545,28.571364672039635,132.3002958867822,2971379200
63,7497,7497,0.00020735446849059333,0.00019624110949706167,1.7463390553417103e-07,6.833040867205315e-05,1.4709212131078832e-05,1.991879354237527e-05,2.9038055515022723e-05,0.0,2.3728032109824843e-07,1.327892832031702e-06,5.731997516981422e-07,3.891259858733666e-06,7.2220987710001065e-06,2.5995059799502736e-05,9.454793099567246e-06,0.999359928283281,29.00895543000661,130.30458849579952,2970682880
64,7616,7616,0.0001582871812855253,0.00014952954068710958,1.729563684069723e-07,6.68294765144493e-05,1.458708858374622e-05,9.073743318107777e-06,1.7531209153482916e-05,0.0,2.194515241743199e-07,3.1655615720814644e-07,2.8885111116622323e-07,2.7517483312337954e-06,6.005892461231539e-06,1.956387505266494e-05,8.53636906218266e-06,0.9994132675930076,28.92892642901279,130.66506319463835,2971379200
65,7735,7735,0.00018078668420905218,0.00017046999845656235,1.7366337109100036e-07,6.695400954519211e-05,1.4634741182336166e-05,1.4133260518344177e-05,2.27493408736471e-05,0.0,2.2371087691220407e-07,1.0103766318559157e-06,4.159758165069578e-07,3.530423662586525e-06,6.78626178264807e-06,1.8460061220962198e-05,1.455240252263528e-05,0.9994666069027341,28.830769506050274,131.10992404163022,2970682880
66,7854,7854,0.0006108396770691292,0.0005717136759172988,1.8652634034205456e-07,7.382187101972738e-05,1.55672312613451e-05,0.00011006356901446081,0.00012124592395069412,0.0,2.64905810406249e-07,1.6794135506874197e-05,2.8325543700135005e-06,1.781958698008792e-05,2.1306410913922943e-05,0.000740023468998039,0.00015506402286562314,0.9995199462124608,29.46544265607372,128.28587183029566,2971379200
67,7973,7973,0.0016498800508170414,0.001559369056423998,2.3369235668002465e-07,0.00010116934166819586,1.908360452501463e-05,0.00034386056154121265,0.0003627674658129869,0.0,5.14153813428143e-07,2.3581606381403088e-05,8.875114447441076e-06,4.3305832237127194e-05,4.7205155539221964e-05,0.0002169865290246283,5.827363106835124e-05,0.9995732855221874,28.656689880997874,131.90637214895156,2970682880
68,8092,8092,0.00030501344565809677,0.00028915363530229244,1.809874257264349e-07,7.088495784614078e-05,1.52685863915837e-05,4.160972152810905e-05,5.182684551828686e-05,0.0,2.5119159793560177e-07,2.138357897563996e-06,1.1229557124895913e-06,6.077226325990441e-06,9.782585074770386e-06,1.887008539987229e-05,9.200234736843932e-06,0.9996266248319139,28.962965848040767,130.5114959508093,2971379200
69,8211,8211,0.0001577795471160835,0.0001488418828957177,1.7304646901542794e-07,6.687828145918767e-05,1.4596775741742619e-05,8.846742250613508e-06,1.7370381707830045e-05,0.0,2.3237023089386542e-07,4.144730531930527e-07,2.8311951960178087e-07,2.831354061012337e-06,6.106310028222632e-06,1.7427426462832263e-05,8.499856761816426e-06,0.9996799641416405,29.25265703909099,129.21903111053126,2970682880
70,8330,8330,0.000160985907047578,0.0001518862305958041,1.7370001455433748e-07,6.690675771327704e-05,1.4638205246507713e-05,9.65280762328509e-06,1.802935789759017e-05,0.0,2.2806170415495497e-07,4.0933569838341613e-07,3.0178353916526054e-07,2.9110536777123957e-06,6.188623550741116e-06,2.2606300938475345e-05,9.18080375500029e-06,0.9997333034513671,29.020229810965247,130.253965065836,2971379200
71,8449,8449,0.0001807477323815138,0.00017043695452182046,1.7397492716294698e-07,6.746067258987635e-05,1.4675239786070219e-05,1.4006905581318375e-05,2.256544165512813e-05,0.0,2.277766575978738e-07,1.0054336662903105e-06,4.1634992241534946e-07,3.5077534420976663e-06,6.803025356564725e-06,3.128533654879513e-05,1.4007447701996647e-05,0.9997866427610936,28.727632033987902,131.58063273463856,2970682880
72,8568,8568,0.000397206159559862,0.00037293977648630817,1.7975833563911485e-07,7.004023241014687e-05,1.5083572823583844e-05,6.29854332444704e-05,7.276801949412508e-05,0.0,2.3565480784432484e-07,3.450793043450859e-06,1.6600440147389206e-06,1.0536312507976723e-05,1.373007206889005e-05,0.00035607540506004754,9.49884042797965e-05,0.9998399820708203,29.171572502003983,129.57820493702653,2971379200
73,8687,8687,0.0007058445360541107,0.0006637314770607248,1.895208129700564e-07,7.573207479220367e-05,1.583454543511382e-05,0.00013217072912045908,0.00014415963037954594,0.0,3.120932138435206e-07,1.3820882079363358e-05,3.423447314734976e-06,1.9330481187333895e-05,2.278257913805271e-05,0.00020130301321235795,8.126930699204205e-05,0.9998933213805469,28.928692457964644,130.6661199946246,2970682880
74,8806,8806,0.0005857481232230803,0.0005483631119618645,1.9120610559978573e-07,7.683930320482918e-05,1.6048699751355878e-05,0.00010249261445072575,0.00011444882279623512,0.0,3.369543296672181e-07,2.392390128110848e-05,2.6692627394156438e-06,1.6808328315578387e-05,2.0576684022594548e-05,3.6992364940011784e-05,2.3327309004560535e-05,0.9999466606902734,29.368948695017025,128.70736502193373,2971379200
75,8925,8925,0.00021725124514738108,0.00020323965728354378,1.7527813640669962e-07,6.753527155890076e-05,1.4774847545715852e-05,2.1891230557153306e-05,3.066058488911949e-05,0.0,2.6585398901771303e-07,3.636695616626365e-06,6.09282675976487e-07,5.3583414618125455e-06,8.653247136116893e-06,4.3549931676049405e-05,1.4854835993511576e-05,1.0,28.95636289101094,130.54125665669991,2970682880
