epoch,global_step,learning_rate,generator_learning_rate,L_total,L_K,L_generator,L_multi,L_rec,L_forecast,L_var,L_stability,L_physics,L_mass,L_operator,val_rollout,val_reconstruction,val_mass,val_operator,epoch_time,samples_per_sec,peak_gpu_memory
41,4879,0.0005,0.0025,0.0003360517542604751,2.1921756530910517e-07,7.089488896622603e-05,1.8295421637409913e-05,5.1518934070233226e-05,6.262160610979196e-05,0.0,6.572604164617321e-07,0.0,1.957338468227311e-05,1.3942796556420945e-06,2.0392379970178894e-05,5.746145229966801e-06,1.7988101184246694e-07,2.3767315859740414e-07,24.289402329945005,155.62342574974994,2906962432
42,4998,0.0005,0.0025,0.0001451184421995773,2.0545298961375618e-07,6.0568639798990385e-05,1.7320617493525364e-05,7.629096387818834e-06,1.7197625325819004e-05,0.0,4.967086799415147e-07,0.0,4.4713291244279e-08,2.648588044109154e-07,1.7073419613076284e-05,8.305029197280028e-06,1.839063418800146e-08,2.835897830555907e-07,24.74583874293603,152.75295532583402,2906962432
43,5117,0.0005,0.0025,0.00014601835756804105,2.096425844012542e-07,6.0887675187716794e-05,1.768822513878587e-05,7.554000436723178e-06,1.7199372787554575e-05,0.0,3.7842985640420115e-07,0.0,2.016942660671196e-08,2.642891275469737e-07,1.6785657966725662e-05,8.79951798456854e-06,2.6081315634180716e-08,2.933055397880664e-07,24.904917601961643,151.77725381039878,2906962432
44,5236,0.0005,0.0025,0.0001479269221712091,2.1465826039900848e-07,6.115879191263707e-05,1.8100025145079516e-05,7.720074631232477e-06,1.7441219412912638e-05,0.0,3.0833691460756916e-07,0.0,2.7905823309515532e-08,2.6806104826136633e-07,1.58308312945467e-05,9.560826990872599e-06,8.435012778198892e-09,3.0744532940237454e-07,24.863125661038794,152.0323732234264,2906962432
45,5355,0.0005,0.0025,0.00014972245260930212,2.1914624284888049e-07,6.15317660963493e-05,1.8490152229479806e-05,7.835101811025875e-06,1.7648509639825317e-05,0.0,2.40139849690528e-07,0.0,2.4386276577622934e-08,2.7247165638183735e-07,1.7399960415787064e-05,9.105451950052242e-06,2.1923016896032604e-08,3.0392721604195164e-07,24.355917848995887,155.19842132148744,2906962432
46,5474,0.0005,0.0025,0.00015179887634182162,2.238660815439491e-07,6.187989172604546e-05,1.8880167183288862e-05,8.050974647823422e-06,1.7906286291055574e-05,0.0,2.026047012210766e-07,0.0,2.6677495878917524e-08,2.7799720524497813e-07,1.9486985521715335e-05,6.960977082469202e-06,6.023244254260178e-08,2.602405319727214e-07,24.99337124696467,151.2401013312305,2906962432
47,5593,0.0005,0.0025,0.0001535486158139994,2.2876006512048407e-07,6.216064226541362e-05,1.928462372147589e-05,8.169101262369647e-06,1.8117830660668443e-05,0.0,1.6101080273218696e-07,0.0,3.646804334349572e-08,2.8155820404757084e-07,1.7292085457094278e-05,9.791612038021585e-06,5.378094136804499e-08,3.167909174603015e-07,24.80683312495239,152.3773704188714,2906962432
48,5712,0.0005,0.0025,0.00015687078381358848,2.3333937652298706e-07,6.240411264582897e-05,1.966872425626245e-05,8.70585912197524e-06,1.87355339837494e-05,0.0,1.3097039654936722e-07,0.0,9.201864228334526e-08,2.95970722761383e-07,2.065422387594091e-05,6.29397684731105e-06,4.7429418420243844e-08,2.489717468549879e-07,24.558707304066047,153.9168960808522,2906962432
49,5831,0.0005,0.0025,0.00015752181438045458,2.3711278685075058e-07,6.274876130711554e-05,2.0006890465670497e-05,8.589183977241789e-06,1.8666458998739943e-05,0.0,1.087259022445025e-07,0.0,5.956078587087538e-08,2.9318512341137286e-07,1.8847623955696776e-05,9.130270917098858e-06,3.5902780321215404e-08,3.0565258785351206e-07,24.528066821047105,154.10916920515106,2906962432
50,5950,0.0005,0.0025,0.0001681980675717116,2.4210194139351386e-07,6.321367618896403e-05,2.0412793641318026e-05,1.0927904369564973e-05,2.1025872145343337e-05,0.0,9.148773998837954e-08,0.0,3.5225419226875716e-07,3.5321256550608187e-07,2.386751047673724e-05,7.647719085937188e-05,7.086151746144814e-07,1.7667604987807516e-06,24.238907887018286,155.9476201493578,2906962432
51,6069,0.0005,0.0025,0.0008903075580573862,2.600643444275096e-07,7.407630574855603e-05,2.1699301859366377e-05,0.00018588898964620458,0.00020038959050979762,0.0,1.542282801657339e-07,0.0,2.1271339794048998e-05,4.815715909798099e-06,0.0003273202314241124,0.0002303472591891131,3.9152338615080915e-05,6.326690042139186e-06,24.426420021918602,154.7504708675314,2906962432
52,6188,0.0005,0.0025,0.00027376617758938915,2.3683120419326572e-07,6.705741991662229e-05,1.9896059585676685e-05,3.605884284725925e-05,4.727470130467462e-05,0.0,1.2718499282822943e-07,0.0,5.37694464660177e-06,1.0048170939366433e-06,7.699870205085193e-05,7.002095385576554e-05,2.2341103877330344e-05,1.804886244913394e-06,24.31889105902519,155.4347190760235,2906962432
53,6307,0.0005,0.0025,0.0002248725789955142,2.3511354831941183e-07,6.418925057573086e-05,1.9776952858255418e-05,2.514453010306208e-05,3.529782617757548e-05,0.0,9.594084098461775e-08,0.0,2.2256693145565383e-06,7.106250122779741e-07,3.053353121642777e-05,1.4415706376288047e-05,5.306187293150461e-07,4.6415928793630016e-07,24.352437030058354,155.22060462919274,2906962432
54,6426,0.0005,0.0025,0.0010575287517101046,2.7400566325985694e-07,8.722214635261999e-05,2.278269968989118e-05,0.00022411123587401578,0.00023811400748503507,0.0,1.6714309141914278e-07,0.0,2.0893402324993326e-05,5.797447257372797e-06,0.00039194864941583505,0.00034484919174463443,3.0148465365138172e-05,9.311187040154999e-06,23.960378941963427,157.76044315308516,2906962432
55,6545,0.0005,0.0025,0.001514934395207708,2.8935218448991477e-07,0.00011039693680392928,2.3591968057242595e-05,0.0003317809610317459,0.0003467438709487887,0.0,1.4500903462923117e-07,0.0,2.2735334515206488e-05,8.471947800956962e-06,3.4831696740140963e-05,4.566603927828726e-05,5.818881158163658e-06,1.1946332062420663e-06,24.399898802046664,154.91867530544567,2906962432
56,6664,0.0005,0.0025,0.00018137238635472145,2.068886443091754e-07,6.18132784092311e-05,1.7435316697980162e-05,1.6240915154595368e-05,2.5995530342226157e-05,0.0,8.69410630211835e-08,0.0,1.4638130174998445e-06,4.824575770781709e-07,1.6492905143379523e-05,9.966601508148458e-06,1.321332649390732e-07,3.1068412394710147e-07,24.233224704978056,155.9841930250208,2906962432
57,6783,0.0005,0.0025,0.0001470246566992337,2.072662981792563e-07,6.070381262039066e-05,1.748920571040202e-05,7.991363352668784e-06,1.7572926116319467e-05,0.0,6.587761812884959e-08,0.0,9.122588029419252e-08,2.73575678255641e-07,1.936388543981593e-05,6.632125799418039e-06,2.1287130992946112e-07,2.5015501732706895e-07,25.10964447306469,150.53976586784552,2906962432
58,6902,0.0005,0.0025,0.00017275885134016375,2.1235934585973385e-07,6.164737543455823e-05,1.787554515840143e-05,1.392130502729083e-05,2.3649706004083368e-05,0.0,6.004493755164404e-08,0.0,4.2904299903357867e-07,4.2592288165242137e-07,8.773679610818536e-05,1.7045394031897775e-05,3.6676900912252246e-06,7.169571103661708e-07,26.459652667981572,142.85901812211318,2906962432
59,7021,0.0005,0.0025,0.0004338688237429966,2.230555646332187e-07,6.797980072430123e-05,1.8799055098459277e-05,7.624436315689877e-05,8.778632670842979e-05,0.0,6.478306644158569e-08,0.0,8.531492623778494e-06,2.0045085936963295e-06,0.0001502988025008346,9.169388060746271e-05,6.4080914160599825e-06,2.6843075093416875e-06,24.469248083070852,154.47961405136957,2906962432
60,7140,0.0005,0.0025,0.001721918129389268,2.668793681117504e-07,9.698553317104511e-05,2.202668777225347e-05,0.0003853444171707249,0.00040495571712396603,0.0,1.2080183720034316e-07,0.0,3.0399831614756423e-05,9.870388259427965e-06,0.00030065377412982,0.00027430398258729836,5.510056644847542e-05,7.097615449646626e-06,24.432827790966257,154.7098859100382,2906962432
61,7259,0.0005,0.0025,0.0004960481539090218,2.162984617010056e-07,7.453626088727827e-05,1.810362945910865e-05,9.041533375378494e-05,0.00010212170363186887,0.0,1.4263275010574235e-07,0.0,1.8921552191567035e-05,2.36581895592882e-06,1.7828948589989784e-05,1.6604703861438405e-05,4.189835488519055e-06,4.69262075360651e-07,24.701890759984963,153.02472335936687,2906962432
62,7378,0.0005,0.0025,0.0001544681790398148,1.9613333281673025e-07,6.0061901122844095e-05,1.6523962473175267e-05,1.057831919059113e-05,1.999812901544227e-05,0.0,9.322912647077574e-08,0.0,9.39973664488871e-07,3.3690753033619977e-07,1.438326851798809e-05,1.450950722279404e-05,3.6561727829414234e-07,4.0816713500308174e-07,24.307608674047515,155.5068641546706,2906962432
63,7497,0.0005,0.0025,0.00014743289493563926,1.9813417412194968e-07,6.015712094108855e-05,1.6704131473763108e-05,8.714335869564108e-06,1.8116511874102306e-05,0.0,7.681544599509058e-08,0.0,2.9819515372978866e-07,2.88526709263587e-07,2.210413601590387e-05,2.8040821399329053e-05,3.091176153074706e-06,7.39585023471331e-07,24.876992097008042,151.94763037508145,2906962432
64,7616,0.0005,0.0025,0.00017058262510641562,2.020821352804103e-07,6.074334550821395e-05,1.701276574826494e-05,1.4138938360952245e-05,2.3663547348906163e-05,0.0,6.694174250171234e-08,0.0,8.115020102169091e-07,4.2805377203814004e-07,5.942966644873931e-05,7.690895212622958e-06,4.617227572198534e-06,4.0334350208987804e-07,24.861159107997082,152.04439920036103,2906962432
65,7735,0.0005,0.0025,0.0001990596074537034,2.0414013336511546e-07,6.158204121569359e-05,1.7181305119982754e-05,2.0917579279128443e-05,3.053516193561591e-05,0.0,5.333436112882508e-08,0.0,1.431597581392486e-06,6.024605192251521e-07,0.00020094971197457718,9.389767635314326e-05,4.593185402005215e-06,2.8707774130712747e-06,24.4195150421001,154.7942288568445,2906962432
66,7854,0.0005,0.0025,0.0021143943012233764,2.686857721718293e-07,0.00010287523243167294,2.2178570120968047e-05,0.00048116296659120257,0.0005022497593287241,0.0,6.780622823942801e-07,0.0,0.00016493690625350816,1.2212633146431972e-05,0.0017435934538731262,0.001498997508592549,0.00012785058094041667,3.949075544369407e-05,25.930258042993955,145.77564148156677,2906962432
67,7973,0.0005,0.0025,0.002007748539699365,2.9600012629801376e-07,0.00012325567113871257,2.4207149392899947e-05,0.00044920789472473584,0.0004686527065584737,0.0,6.135084126104671e-07,0.0,5.509065186002031e-05,1.140925466412256e-05,1.6567929872378176e-05,2.4351823438857015e-05,2.0244048919320925e-06,6.290988489170213e-07,26.534054426010698,142.45843998475243,2906962432
68,8092,0.0005,0.0025,0.00014493801284867227,1.872873283037065e-07,5.936731054495636e-05,1.5801033961387085e-05,8.794320614537422e-06,1.807483256530884e-05,0.0,4.304221474307096e-07,0.0,4.2514361746391184e-07,2.9195238367580315e-07,1.877879848117508e-05,7.252015876431306e-06,8.118230588089709e-08,2.6088501737744776e-07,24.67005949304439,153.22216799135623,2906962432
69,8211,0.0005,0.0025,0.00013972025404058436,1.891300510827759e-07,5.946115316686383e-05,1.596175971494559e-05,7.385773893648071e-06,1.667250993291394e-05,0.0,2.988295421192277e-07,0.0,3.523334873380333e-08,2.5642148853026937e-07,1.564586862167787e-05,1.0856850860277301e-05,9.453361066222431e-08,3.377637207384916e-07,24.75423237704672,152.7011600450593,2906962432
70,8330,0.0005,0.0025,0.0001441620348641038,1.9180827670336035e-07,5.962137048112391e-05,1.6174944029583856e-05,8.290852873528218e-06,1.7697586707303316e-05,0.0,2.2087694631748506e-07,0.0,8.963412806669492e-08,2.797753393886081e-07,2.02667466337083e-05,9.95296149561736e-06,5.408725677452388e-07,3.2253482258749415e-07,24.89137958397623,151.85980299916227,2906962432
71,8449,0.0005,0.0025,0.00014397474903571445,1.939093190760114e-07,5.981754905805386e-05,1.635860033313591e-05,8.087849771250846e-06,1.7527197024916798e-05,0.0,1.5996627626334105e-07,0.0,1.882644778020005e-07,2.7562525416075513e-07,1.7793218389020434e-05,7.4413131404158085e-06,1.9433904454791401e-07,2.631369890574812e-07,24.736902117962018,152.80813991883232,2906962432
